ID,Prob1
4663, 0.19
4664, 0.49
4665, 0.17
4666, 0.23
4667, 0.29
4668, 0.53
4669, 0.31
4670, 0.61
4671, 0.25
4672, 0.80
4673, 0.43
4674, 0.54
4675, 0.32
4676, 0.36
4677, 0.34
4678, 0.32
4679, 0.28
4680, 0.19
4681, 0.50
4682, 0.41
4683, 0.44
4684, 0.46
4685, 0.25
4686, 0.27
4687, 0.44
4688, 0.51
4689, 0.51
4690, 0.17
4691, 0.53
4692, 0.34
4693, 0.32
4694, 0.54
4695, 0.27
4696, 0.58
4697, 0.37
4698, 0.38
4699, 0.32
4700, 0.67
4701, 0.33
4702, 0.44
4703, 0.37
4704, 0.28
4705, 0.39
4706, 0.39
4707, 0.24
4708, 0.72
4709, 0.19
4710, 0.58
4711, 0.22
4712, 0.41
4713, 0.31
4714, 0.47
4715, 0.20
4716, 0.38
4717, 0.19
4718, 0.38
4719, 0.57
4720, 0.42
4721, 0.31
4722, 0.36
4723, 0.42
4724, 0.27
4725, 0.49
4726, 0.30
4727, 0.28
4728, 0.42
4729, 0.65
4730, 0.55
4731, 0.34
4732, 0.35
4733, 0.23
4734, 0.24
4735, 0.35
4736, 0.41
4737, 0.37
4738, 0.50
4739, 0.32
4740, 0.39
4741, 0.33
4742, 0.21
4743, 0.39
4744, 0.25
4745, 0.57
4746, 0.36
4747, 0.19
4748, 0.40
4749, 0.41
4750, 0.60
4751, 0.82
4752, 0.57
4753, 0.51
4754, 0.40
4755, 0.36
4756, 0.16
4757, 0.29
4758, 0.27
4759, 0.84
4760, 0.34
4761, 0.34
4762, 0.27
4763, 0.78
4764, 0.37
4765, 0.52
4766, 0.57
4767, 0.23
4768, 0.16
4769, 0.41
4770, 0.33
4771, 0.22
4772, 0.18
4773, 0.60
4774, 0.61
4775, 0.82
4776, 0.29
4777, 0.33
4778, 0.47
4779, 0.43
4780, 0.43
4781, 0.62
4782, 0.20
4783, 0.27
4784, 0.17
4785, 0.21
4786, 0.59
4787, 0.44
4788, 0.37
4789, 0.44
4790, 0.54
4791, 0.23
4792, 0.39
4793, 0.27
4794, 0.59
4795, 0.25
4796, 0.38
4797, 0.65
4798, 0.57
4799, 0.28
4800, 0.69
4801, 0.30
4802, 0.38
4803, 0.51
4804, 0.29
4805, 0.30
4806, 0.54
4807, 0.62
4808, 0.30
4809, 0.27
4810, 0.23
4811, 0.29
4812, 0.37
4813, 0.75
4814, 0.42
4815, 0.41
4816, 0.21
4817, 0.48
4818, 0.21
4819, 0.19
4820, 0.25
4821, 0.38
4822, 0.20
4823, 0.32
4824, 0.31
4825, 0.25
4826, 0.29
4827, 0.81
4828, 0.38
4829, 0.29
4830, 0.38
4831, 0.56
4832, 0.24
4833, 0.33
4834, 0.43
4835, 0.42
4836, 0.25
4837, 0.21
4838, 0.27
4839, 0.21
4840, 0.40
4841, 0.39
4842, 0.55
4843, 0.31
4844, 0.61
4845, 0.49
4846, 0.38
4847, 0.55
4848, 0.43
4849, 0.36
4850, 0.31
4851, 0.32
4852, 0.29
4853, 0.82
4854, 0.23
4855, 0.73
4856, 0.30
4857, 0.75
4858, 0.27
4859, 0.30
4860, 0.34
4861, 0.27
4862, 0.29
4863, 0.60
4864, 0.29
4865, 0.26
4866, 0.24
4867, 0.37
4868, 0.27
4869, 0.50
4870, 0.62
4871, 0.23
4872, 0.48
4873, 0.22
4874, 0.57
4875, 0.60
4876, 0.21
4877, 0.46
4878, 0.48
4879, 0.54
4880, 0.50
4881, 0.36
4882, 0.34
4883, 0.29
4884, 0.47
4885, 0.65
4886, 0.47
4887, 0.26
4888, 0.31
4889, 0.37
4890, 0.37
4891, 0.27
4892, 0.65
4893, 0.29
4894, 0.25
4895, 0.21
4896, 0.30
4897, 0.42
4898, 0.47
4899, 0.29
4900, 0.34
4901, 0.22
4902, 0.18
4903, 0.22
4904, 0.38
4905, 0.47
4906, 0.28
4907, 0.31
4908, 0.71
4909, 0.31
4910, 0.82
4911, 0.35
4912, 0.32
4913, 0.45
4914, 0.23
4915, 0.17
4916, 0.50
4917, 0.29
4918, 0.38
4919, 0.25
4920, 0.36
4921, 0.49
4922, 0.22
4923, 0.21
4924, 0.62
4925, 0.26
4926, 0.20
4927, 0.25
4928, 0.40
4929, 0.60
4930, 0.37
4931, 0.18
4932, 0.68
4933, 0.67
4934, 0.52
4935, 0.23
4936, 0.44
4937, 0.32
4938, 0.44
4939, 0.51
4940, 0.22
4941, 0.35
4942, 0.54
4943, 0.19
4944, 0.46
4945, 0.61
4946, 0.35
4947, 0.36
4948, 0.21
4949, 0.23
4950, 0.20
4951, 0.22
4952, 0.31
4953, 0.54
4954, 0.80
4955, 0.20
4956, 0.29
4957, 0.28
4958, 0.27
4959, 0.39
4960, 0.24
4961, 0.36
4962, 0.32
4963, 0.42
4964, 0.32
4965, 0.23
4966, 0.41
4967, 0.20
4968, 0.45
4969, 0.20
4970, 0.50
4971, 0.54
4972, 0.33
4973, 0.51
4974, 0.27
4975, 0.16
4976, 0.43
4977, 0.41
4978, 0.44
4979, 0.38
4980, 0.28
4981, 0.75
4982, 0.40
4983, 0.64
4984, 0.30
4985, 0.33
4986, 0.54
4987, 0.20
4988, 0.48
4989, 0.28
4990, 0.27
4991, 0.50
4992, 0.76
4993, 0.32
4994, 0.81
4995, 0.40
4996, 0.29
4997, 0.34
4998, 0.30
4999, 0.57
5000, 0.59
5001, 0.39
5002, 0.47
5003, 0.29
5004, 0.39
5005, 0.55
5006, 0.34
5007, 0.35
5008, 0.56
5009, 0.43
5010, 0.38
5011, 0.50
5012, 0.45
5013, 0.49
5014, 0.18
5015, 0.73
5016, 0.42
5017, 0.49
5018, 0.47
5019, 0.27
5020, 0.37
5021, 0.22
5022, 0.74
5023, 0.52
5024, 0.30
5025, 0.34
5026, 0.50
5027, 0.30
5028, 0.46
5029, 0.42
5030, 0.26
5031, 0.40
5032, 0.20
5033, 0.36
5034, 0.49
5035, 0.49
5036, 0.23
5037, 0.43
5038, 0.56
5039, 0.49
5040, 0.54
5041, 0.18
5042, 0.33
5043, 0.30
5044, 0.24
5045, 0.31
5046, 0.23
5047, 0.21
5048, 0.45
5049, 0.33
5050, 0.58
5051, 0.28
5052, 0.23
5053, 0.22
5054, 0.60
5055, 0.27
5056, 0.29
5057, 0.40
5058, 0.28
5059, 0.36
5060, 0.46
5061, 0.34
5062, 0.38
5063, 0.49
5064, 0.26
5065, 0.17
5066, 0.72
5067, 0.41
5068, 0.14
5069, 0.31
5070, 0.48
5071, 0.47
5072, 0.42
5073, 0.40
5074, 0.55
5075, 0.40
5076, 0.73
5077, 0.41
5078, 0.32
5079, 0.57
5080, 0.63
5081, 0.28
5082, 0.31
5083, 0.27
5084, 0.24
5085, 0.55
5086, 0.38
5087, 0.19
5088, 0.42
5089, 0.68
5090, 0.26
5091, 0.52
5092, 0.47
5093, 0.58
5094, 0.53
5095, 0.29
5096, 0.24
5097, 0.44
5098, 0.39
5099, 0.43
5100, 0.47
5101, 0.36
5102, 0.32
5103, 0.40
5104, 0.34
5105, 0.30
5106, 0.31
5107, 0.49
5108, 0.36
5109, 0.59
5110, 0.38
5111, 0.70
5112, 0.24
5113, 0.41
5114, 0.62
5115, 0.34
5116, 0.55
5117, 0.48
5118, 0.39
5119, 0.51
5120, 0.23
5121, 0.40
5122, 0.31
5123, 0.41
5124, 0.31
5125, 0.46
5126, 0.52
5127, 0.28
5128, 0.38
5129, 0.22
5130, 0.42
5131, 0.73
5132, 0.83
5133, 0.32
5134, 0.43
5135, 0.28
5136, 0.20
5137, 0.55
5138, 0.23
5139, 0.40
5140, 0.47
5141, 0.60
5142, 0.67
5143, 0.25
5144, 0.17
5145, 0.28
5146, 0.41
5147, 0.25
5148, 0.23
5149, 0.29
5150, 0.33
5151, 0.29
5152, 0.37
5153, 0.23
5154, 0.35
5155, 0.26
5156, 0.29
5157, 0.17
5158, 0.49
5159, 0.46
5160, 0.18
5161, 0.23
5162, 0.43
5163, 0.29
5164, 0.35
5165, 0.36
5166, 0.18
5167, 0.21
5168, 0.26
5169, 0.22
5170, 0.45
5171, 0.41
5172, 0.58
5173, 0.30
5174, 0.65
5175, 0.49
5176, 0.68
5177, 0.58
5178, 0.38
5179, 0.35
5180, 0.27
5181, 0.46
5182, 0.66
5183, 0.68
5184, 0.23
5185, 0.33
5186, 0.65
5187, 0.53
5188, 0.20
5189, 0.58
5190, 0.74
5191, 0.21
5192, 0.27
5193, 0.24
5194, 0.32
5195, 0.19
5196, 0.31
5197, 0.27
5198, 0.25
5199, 0.78
5200, 0.42
5201, 0.39
5202, 0.26
5203, 0.16
5204, 0.51
5205, 0.63
5206, 0.69
5207, 0.51
5208, 0.64
5209, 0.20
5210, 0.57
5211, 0.20
5212, 0.16
5213, 0.60
5214, 0.52
5215, 0.47
5216, 0.68
5217, 0.45
5218, 0.52
5219, 0.34
5220, 0.67
5221, 0.51
5222, 0.58
5223, 0.31
5224, 0.57
5225, 0.39
5226, 0.37
5227, 0.54
5228, 0.25
5229, 0.23
5230, 0.22
5231, 0.41
5232, 0.46
5233, 0.39
5234, 0.21
5235, 0.48
5236, 0.62
5237, 0.72
5238, 0.23
5239, 0.20
5240, 0.42
5241, 0.26
5242, 0.74
5243, 0.18
5244, 0.36
5245, 0.60
5246, 0.55
5247, 0.17
5248, 0.33
5249, 0.26
5250, 0.16
5251, 0.34
5252, 0.27
5253, 0.25
5254, 0.38
5255, 0.38
5256, 0.43
5257, 0.37
5258, 0.26
5259, 0.77
5260, 0.28
5261, 0.29
5262, 0.58
5263, 0.25
5264, 0.30
5265, 0.54
5266, 0.70
5267, 0.35
5268, 0.49
5269, 0.28
5270, 0.42
5271, 0.48
5272, 0.22
5273, 0.24
5274, 0.45
5275, 0.30
5276, 0.11
5277, 0.32
5278, 0.64
5279, 0.30
5280, 0.25
5281, 0.82
5282, 0.76
5283, 0.43
5284, 0.40
5285, 0.41
5286, 0.20
5287, 0.62
5288, 0.43
5289, 0.27
5290, 0.56
5291, 0.35
5292, 0.19
5293, 0.53
5294, 0.47
5295, 0.21
5296, 0.48
5297, 0.66
5298, 0.43
5299, 0.34
5300, 0.34
5301, 0.30
5302, 0.29
5303, 0.30
5304, 0.17
5305, 0.55
5306, 0.34
5307, 0.49
5308, 0.55
5309, 0.38
5310, 0.41
5311, 0.30
5312, 0.26
5313, 0.38
5314, 0.51
5315, 0.28
5316, 0.48
5317, 0.60
5318, 0.30
5319, 0.45
5320, 0.53
5321, 0.50
5322, 0.23
5323, 0.41
5324, 0.54
5325, 0.28
5326, 0.21
5327, 0.32
5328, 0.82
5329, 0.63
5330, 0.23
5331, 0.55
5332, 0.27
5333, 0.48
5334, 0.44
5335, 0.30
5336, 0.38
5337, 0.53
5338, 0.30
5339, 0.41
5340, 0.24
5341, 0.33
5342, 0.56
5343, 0.48
5344, 0.33
5345, 0.41
5346, 0.40
5347, 0.35
5348, 0.21
5349, 0.28
5350, 0.50
5351, 0.64
5352, 0.55
5353, 0.44
5354, 0.39
5355, 0.29
5356, 0.19
5357, 0.40
5358, 0.32
5359, 0.40
5360, 0.60
5361, 0.55
5362, 0.36
5363, 0.51
5364, 0.45
5365, 0.39
5366, 0.38
5367, 0.50
5368, 0.45
5369, 0.27
5370, 0.38
5371, 0.36
5372, 0.29
5373, 0.48
5374, 0.24
5375, 0.45
5376, 0.51
5377, 0.22
5378, 0.34
5379, 0.70
5380, 0.25
5381, 0.31
5382, 0.31
5383, 0.23
5384, 0.53
5385, 0.30
5386, 0.21
5387, 0.40
5388, 0.59
5389, 0.28
5390, 0.69
5391, 0.29
5392, 0.52
5393, 0.18
5394, 0.34
5395, 0.57
5396, 0.48
5397, 0.34
5398, 0.48
5399, 0.17
5400, 0.35
5401, 0.28
5402, 0.65
5403, 0.29
5404, 0.61
5405, 0.20
5406, 0.38
5407, 0.56
5408, 0.33
5409, 0.25
5410, 0.24
5411, 0.29
5412, 0.59
5413, 0.36
5414, 0.35
5415, 0.44
5416, 0.71
5417, 0.28
5418, 0.26
5419, 0.47
5420, 0.33
5421, 0.45
5422, 0.26
5423, 0.36
5424, 0.24
5425, 0.61
5426, 0.54
5427, 0.32
5428, 0.27
5429, 0.83
5430, 0.31
5431, 0.19
5432, 0.24
5433, 0.17
5434, 0.53
5435, 0.38
5436, 0.26
5437, 0.53
5438, 0.36
5439, 0.55
5440, 0.27
5441, 0.25
5442, 0.37
5443, 0.23
5444, 0.69
5445, 0.53
5446, 0.31
5447, 0.19
5448, 0.21
5449, 0.17
5450, 0.51
5451, 0.28
5452, 0.37
5453, 0.51
5454, 0.52
5455, 0.20
5456, 0.56
5457, 0.51
5458, 0.45
5459, 0.40
5460, 0.48
5461, 0.20
5462, 0.29
5463, 0.52
5464, 0.45
5465, 0.42
5466, 0.75
5467, 0.37
5468, 0.32
5469, 0.62
5470, 0.75
5471, 0.36
5472, 0.25
5473, 0.40
5474, 0.22
5475, 0.72
5476, 0.34
5477, 0.47
5478, 0.21
5479, 0.82
5480, 0.27
5481, 0.45
5482, 0.20
5483, 0.22
5484, 0.50
5485, 0.32
5486, 0.41
5487, 0.63
5488, 0.45
5489, 0.62
5490, 0.34
5491, 0.36
5492, 0.36
5493, 0.24
5494, 0.23
5495, 0.22
5496, 0.35
5497, 0.17
5498, 0.42
5499, 0.18
5500, 0.34
5501, 0.50
5502, 0.57
5503, 0.48
5504, 0.23
5505, 0.21
5506, 0.30
5507, 0.63
5508, 0.42
5509, 0.27
5510, 0.38
5511, 0.57
5512, 0.26
5513, 0.29
5514, 0.26
5515, 0.21
5516, 0.36
5517, 0.42
5518, 0.64
5519, 0.41
5520, 0.20
5521, 0.22
5522, 0.37
5523, 0.61
5524, 0.17
5525, 0.32
5526, 0.62
5527, 0.17
5528, 0.39
5529, 0.19
5530, 0.23
5531, 0.55
5532, 0.33
5533, 0.43
5534, 0.26
5535, 0.44
5536, 0.41
5537, 0.72
5538, 0.62
5539, 0.35
5540, 0.44
5541, 0.43
5542, 0.37
5543, 0.72
5544, 0.19
5545, 0.20
5546, 0.18
5547, 0.35
5548, 0.67
5549, 0.22
5550, 0.37
5551, 0.20
5552, 0.24
5553, 0.48
5554, 0.16
5555, 0.46
5556, 0.40
5557, 0.18
5558, 0.55
5559, 0.41
5560, 0.26
5561, 0.31
5562, 0.44
5563, 0.40
5564, 0.22
5565, 0.22
5566, 0.19
5567, 0.28
5568, 0.22
5569, 0.31
5570, 0.49
5571, 0.32
5572, 0.23
5573, 0.18
5574, 0.84
5575, 0.20
5576, 0.40
5577, 0.21
5578, 0.27
5579, 0.33
5580, 0.66
5581, 0.42
5582, 0.47
5583, 0.47
5584, 0.37
5585, 0.29
5586, 0.83
5587, 0.32
5588, 0.21
5589, 0.65
5590, 0.59
5591, 0.28
5592, 0.31
5593, 0.58
5594, 0.70
5595, 0.36
5596, 0.80
5597, 0.29
5598, 0.26
5599, 0.37
5600, 0.55
5601, 0.55
5602, 0.14
5603, 0.76
5604, 0.51
5605, 0.20
5606, 0.67
5607, 0.28
5608, 0.70
5609, 0.41
5610, 0.25
5611, 0.16
5612, 0.54
5613, 0.47
5614, 0.37
5615, 0.58
5616, 0.25
5617, 0.28
5618, 0.33
5619, 0.32
5620, 0.21
5621, 0.30
5622, 0.57
5623, 0.29
5624, 0.31
5625, 0.32
5626, 0.41
5627, 0.54
5628, 0.36
5629, 0.41
5630, 0.63
5631, 0.48
5632, 0.22
5633, 0.37
5634, 0.71
5635, 0.24
5636, 0.54
5637, 0.34
5638, 0.45
5639, 0.23
5640, 0.34
5641, 0.61
5642, 0.57
5643, 0.31
5644, 0.37
5645, 0.38
5646, 0.57
5647, 0.27
5648, 0.38
5649, 0.26
5650, 0.41
5651, 0.26
5652, 0.20
5653, 0.70
5654, 0.53
5655, 0.21
5656, 0.30
5657, 0.65
5658, 0.31
5659, 0.27
5660, 0.60
5661, 0.34
5662, 0.47
5663, 0.37
5664, 0.48
5665, 0.57
5666, 0.16
5667, 0.53
5668, 0.82
5669, 0.48
5670, 0.28
5671, 0.14
5672, 0.24
5673, 0.25
5674, 0.36
5675, 0.24
5676, 0.38
5677, 0.29
5678, 0.24
5679, 0.25
5680, 0.20
5681, 0.30
5682, 0.56
5683, 0.51
5684, 0.44
5685, 0.66
5686, 0.48
5687, 0.25
5688, 0.56
5689, 0.18
5690, 0.25
5691, 0.77
5692, 0.63
5693, 0.45
5694, 0.41
5695, 0.24
5696, 0.30
5697, 0.66
5698, 0.33
5699, 0.80
5700, 0.54
5701, 0.23
5702, 0.36
5703, 0.56
5704, 0.34
5705, 0.29
5706, 0.18
5707, 0.29
5708, 0.52
5709, 0.28
5710, 0.17
5711, 0.28
5712, 0.20
5713, 0.45
5714, 0.17
5715, 0.22
5716, 0.23
5717, 0.55
5718, 0.61
5719, 0.70
5720, 0.33
5721, 0.22
5722, 0.63
5723, 0.19
5724, 0.38
5725, 0.25
5726, 0.60
5727, 0.38
5728, 0.34
5729, 0.49
5730, 0.23
5731, 0.38
5732, 0.42
5733, 0.28
5734, 0.39
5735, 0.46
5736, 0.30
5737, 0.44
5738, 0.36
5739, 0.31
5740, 0.20
5741, 0.34
5742, 0.69
5743, 0.55
5744, 0.46
5745, 0.42
5746, 0.38
5747, 0.30
5748, 0.16
5749, 0.46
5750, 0.26
5751, 0.50
5752, 0.34
5753, 0.21
5754, 0.52
5755, 0.55
5756, 0.21
5757, 0.38
5758, 0.31
5759, 0.20
5760, 0.29
5761, 0.67
5762, 0.20
5763, 0.30
5764, 0.36
5765, 0.54
5766, 0.38
5767, 0.38
5768, 0.30
5769, 0.51
5770, 0.27
5771, 0.61
5772, 0.56
5773, 0.52
5774, 0.58
5775, 0.57
5776, 0.64
5777, 0.26
5778, 0.70
5779, 0.25
5780, 0.40
5781, 0.41
5782, 0.17
5783, 0.57
5784, 0.26
5785, 0.33
5786, 0.23
5787, 0.44
5788, 0.18
5789, 0.21
5790, 0.30
5791, 0.34
5792, 0.49
5793, 0.21
5794, 0.38
5795, 0.16
5796, 0.25
5797, 0.29
5798, 0.53
5799, 0.65
5800, 0.32
5801, 0.50
5802, 0.70
5803, 0.48
5804, 0.22
5805, 0.33
5806, 0.22
5807, 0.66
5808, 0.58
5809, 0.54
5810, 0.17
5811, 0.38
5812, 0.20
5813, 0.52
5814, 0.35
5815, 0.19
5816, 0.25
5817, 0.36
5818, 0.54
5819, 0.20
5820, 0.27
5821, 0.71
5822, 0.67
5823, 0.46
5824, 0.76
5825, 0.72
5826, 0.28
5827, 0.25
5828, 0.46
5829, 0.45
5830, 0.25
5831, 0.46
5832, 0.17
5833, 0.37
5834, 0.63
5835, 0.22
5836, 0.26
5837, 0.32
5838, 0.23
5839, 0.29
5840, 0.60
5841, 0.55
5842, 0.61
5843, 0.37
5844, 0.51
5845, 0.16
5846, 0.37
5847, 0.38
5848, 0.19
5849, 0.46
5850, 0.22
5851, 0.33
5852, 0.20
5853, 0.35
5854, 0.20
5855, 0.33
5856, 0.17
5857, 0.22
5858, 0.18
5859, 0.22
5860, 0.49
5861, 0.38
5862, 0.30
5863, 0.22
5864, 0.40
5865, 0.56
5866, 0.50
5867, 0.49
5868, 0.39
5869, 0.47
5870, 0.40
5871, 0.60
5872, 0.36
5873, 0.20
5874, 0.14
5875, 0.33
5876, 0.48
5877, 0.50
5878, 0.42
5879, 0.25
5880, 0.21
5881, 0.40
5882, 0.27
5883, 0.21
5884, 0.33
5885, 0.56
5886, 0.26
5887, 0.46
5888, 0.53
5889, 0.43
5890, 0.31
5891, 0.34
5892, 0.37
5893, 0.40
5894, 0.11
5895, 0.28
5896, 0.30
5897, 0.39
5898, 0.38
5899, 0.25
5900, 0.52
5901, 0.35
5902, 0.47
5903, 0.28
5904, 0.62
5905, 0.52
5906, 0.55
5907, 0.38
5908, 0.30
5909, 0.39
5910, 0.53
5911, 0.30
5912, 0.35
5913, 0.77
5914, 0.26
5915, 0.32
5916, 0.51
5917, 0.36
5918, 0.38
5919, 0.28
5920, 0.58
5921, 0.40
5922, 0.19
5923, 0.11
5924, 0.28
5925, 0.28
5926, 0.44
5927, 0.26
5928, 0.43
5929, 0.74
5930, 0.43
5931, 0.67
5932, 0.47
5933, 0.59
5934, 0.32
5935, 0.64
5936, 0.44
5937, 0.51
5938, 0.34
5939, 0.51
5940, 0.27
5941, 0.44
5942, 0.72
5943, 0.45
5944, 0.34
5945, 0.19
5946, 0.47
5947, 0.40
5948, 0.48
5949, 0.48
5950, 0.30
5951, 0.22
5952, 0.28
5953, 0.18
5954, 0.25
5955, 0.33
5956, 0.58
5957, 0.39
5958, 0.31
5959, 0.72
5960, 0.32
5961, 0.59
5962, 0.42
5963, 0.18
5964, 0.49
5965, 0.66
5966, 0.26
5967, 0.32
5968, 0.49
5969, 0.58
5970, 0.33
5971, 0.30
5972, 0.58
5973, 0.23
5974, 0.68
5975, 0.35
5976, 0.41
5977, 0.61
5978, 0.29
5979, 0.29
5980, 0.47
5981, 0.43
5982, 0.57
5983, 0.38
5984, 0.29
5985, 0.18
5986, 0.26
5987, 0.30
5988, 0.82
5989, 0.25
5990, 0.41
5991, 0.57
5992, 0.48
5993, 0.54
5994, 0.53
5995, 0.47
5996, 0.21
5997, 0.66
5998, 0.60
5999, 0.29
6000, 0.29
6001, 0.54
6002, 0.48
6003, 0.36
6004, 0.32
6005, 0.30
6006, 0.30
6007, 0.25
6008, 0.29
6009, 0.40
6010, 0.31
6011, 0.25
6012, 0.69
6013, 0.20
6014, 0.74
6015, 0.63
6016, 0.22
6017, 0.80
6018, 0.40
6019, 0.32
6020, 0.28
6021, 0.52
6022, 0.28
6023, 0.62
6024, 0.62
6025, 0.46
6026, 0.78
6027, 0.42
6028, 0.22
6029, 0.28
6030, 0.40
6031, 0.20
6032, 0.31
6033, 0.33
6034, 0.53
6035, 0.35
6036, 0.39
6037, 0.80
6038, 0.21
6039, 0.23
6040, 0.19
6041, 0.58
6042, 0.69
6043, 0.39
6044, 0.74
6045, 0.30
6046, 0.36
6047, 0.29
6048, 0.47
6049, 0.35
6050, 0.67
6051, 0.24
6052, 0.24
6053, 0.24
6054, 0.39
6055, 0.42
6056, 0.30
6057, 0.74
6058, 0.52
6059, 0.50
6060, 0.35
6061, 0.29
6062, 0.27
6063, 0.58
6064, 0.36
6065, 0.45
6066, 0.66
6067, 0.17
6068, 0.26
6069, 0.51
6070, 0.29
6071, 0.57
6072, 0.29
6073, 0.64
6074, 0.84
6075, 0.61
6076, 0.33
6077, 0.64
6078, 0.26
6079, 0.44
6080, 0.38
6081, 0.58
6082, 0.26
6083, 0.20
6084, 0.46
6085, 0.34
6086, 0.67
6087, 0.43
6088, 0.32
6089, 0.19
6090, 0.51
6091, 0.41
6092, 0.51
6093, 0.30
6094, 0.66
6095, 0.50
6096, 0.48
6097, 0.40
6098, 0.22
6099, 0.20
6100, 0.18
6101, 0.37
6102, 0.59
6103, 0.74
6104, 0.21
6105, 0.20
6106, 0.55
6107, 0.69
6108, 0.21
6109, 0.22
6110, 0.57
6111, 0.30
6112, 0.45
6113, 0.26
6114, 0.47
6115, 0.60
6116, 0.37
6117, 0.23
6118, 0.20
6119, 0.39
6120, 0.25
6121, 0.37
6122, 0.20
6123, 0.46
6124, 0.65
6125, 0.41
6126, 0.42
6127, 0.32
6128, 0.27
6129, 0.49
6130, 0.25
6131, 0.37
6132, 0.11
6133, 0.55
6134, 0.46
6135, 0.19
6136, 0.27
6137, 0.32
6138, 0.53
6139, 0.24
6140, 0.66
6141, 0.78
6142, 0.38
6143, 0.26
6144, 0.25
6145, 0.60
6146, 0.29
6147, 0.35
6148, 0.30
6149, 0.64
6150, 0.24
6151, 0.39
6152, 0.62
6153, 0.31
6154, 0.30
6155, 0.35
6156, 0.48
6157, 0.30
6158, 0.18
6159, 0.30
6160, 0.76
6161, 0.33
6162, 0.47
6163, 0.62
6164, 0.38
6165, 0.65
6166, 0.28
6167, 0.40
6168, 0.27
6169, 0.22
6170, 0.64
6171, 0.54
6172, 0.29
6173, 0.17
6174, 0.44
6175, 0.38
6176, 0.20
6177, 0.41
6178, 0.22
6179, 0.17
6180, 0.51
6181, 0.54
6182, 0.25
6183, 0.29
6184, 0.43
6185, 0.16
6186, 0.22
6187, 0.27
6188, 0.32
6189, 0.78
6190, 0.44
6191, 0.38
6192, 0.69
6193, 0.29
6194, 0.36
6195, 0.31
6196, 0.19
6197, 0.27
6198, 0.62
6199, 0.25
6200, 0.61
6201, 0.78
6202, 0.68
6203, 0.60
6204, 0.19
6205, 0.47
6206, 0.39
6207, 0.38
6208, 0.61
6209, 0.19
6210, 0.20
6211, 0.25
6212, 0.42
6213, 0.83
6214, 0.53
6215, 0.38
6216, 0.28
6217, 0.27
6218, 0.38
6219, 0.26
6220, 0.50
6221, 0.36
6222, 0.52
6223, 0.72
6224, 0.30
6225, 0.37
6226, 0.42
6227, 0.43
6228, 0.18
6229, 0.19
6230, 0.71
6231, 0.20
6232, 0.60
6233, 0.41
6234, 0.26
6235, 0.37
6236, 0.32
6237, 0.25
6238, 0.33
6239, 0.58
6240, 0.24
6241, 0.39
6242, 0.36
6243, 0.42
6244, 0.47
6245, 0.19
6246, 0.75
6247, 0.66
6248, 0.57
6249, 0.47
6250, 0.23
6251, 0.36
6252, 0.58
6253, 0.52
6254, 0.30
6255, 0.25
6256, 0.28
6257, 0.65
6258, 0.64
6259, 0.38
6260, 0.52
6261, 0.22
6262, 0.37
6263, 0.22
6264, 0.29
6265, 0.50
6266, 0.60
6267, 0.29
6268, 0.30
6269, 0.37
6270, 0.51
6271, 0.29
6272, 0.59
6273, 0.26
6274, 0.60
6275, 0.27
6276, 0.67
6277, 0.36
6278, 0.66
6279, 0.23
6280, 0.53
6281, 0.27
6282, 0.24
6283, 0.19
6284, 0.22
6285, 0.29
6286, 0.29
6287, 0.26
6288, 0.22
6289, 0.73
6290, 0.32
6291, 0.53
6292, 0.60
6293, 0.54
6294, 0.20
6295, 0.28
6296, 0.50
6297, 0.25
6298, 0.68
6299, 0.80
6300, 0.34
6301, 0.82
6302, 0.27
6303, 0.41
6304, 0.52
6305, 0.37
6306, 0.63
6307, 0.57
6308, 0.48
6309, 0.72
6310, 0.34
6311, 0.33
6312, 0.36
6313, 0.50
6314, 0.53
6315, 0.19
6316, 0.29
6317, 0.60
6318, 0.51
6319, 0.22
6320, 0.17
6321, 0.42
6322, 0.47
6323, 0.19
6324, 0.78
6325, 0.33
6326, 0.22
6327, 0.26
6328, 0.34
6329, 0.60
6330, 0.43
6331, 0.43
6332, 0.27
6333, 0.32
6334, 0.30
6335, 0.34
6336, 0.43
6337, 0.23
6338, 0.30
6339, 0.37
6340, 0.56
6341, 0.13
6342, 0.32
6343, 0.31
6344, 0.48
6345, 0.66
6346, 0.26
6347, 0.82
6348, 0.38
6349, 0.18
6350, 0.20
6351, 0.36
6352, 0.19
6353, 0.70
6354, 0.30
6355, 0.42
6356, 0.30
6357, 0.41
6358, 0.27
6359, 0.19
6360, 0.52
6361, 0.27
6362, 0.34
6363, 0.75
6364, 0.35
6365, 0.27
6366, 0.20
6367, 0.50
6368, 0.44
6369, 0.21
6370, 0.45
6371, 0.23
6372, 0.42
6373, 0.60
6374, 0.75
6375, 0.71
6376, 0.80
6377, 0.39
6378, 0.18
6379, 0.33
6380, 0.70
6381, 0.53
6382, 0.25
6383, 0.19
6384, 0.35
6385, 0.29
6386, 0.39
6387, 0.67
6388, 0.48
6389, 0.52
6390, 0.19
6391, 0.26
6392, 0.34
6393, 0.34
6394, 0.32
6395, 0.28
6396, 0.32
6397, 0.25
6398, 0.22
6399, 0.23
6400, 0.36
6401, 0.33
6402, 0.37
6403, 0.42
6404, 0.58
6405, 0.37
6406, 0.22
6407, 0.49
6408, 0.36
6409, 0.65
6410, 0.36
6411, 0.27
